3540,British politician (born 1938)
7699,German philosopher
3590,British politician and chemist (1818-1898)
7363,
1805,phyllosilicate mineral
872,Italian comune
1919,"municipality in Andalusia, southern Spain"
4360,Catholic cardinal
2951,private university in New York City
6451,Romanian singer
12327,Brazilian association football player
10553,national association football team
3210,Serbian tennis player (born 1987)
8834,American actress (1898-1992)
4530,Dutch politician
8077,French mathematician
8280,United Nations agency mandated to protect and support refugees
5956,highest distinction in the MPR
193,county (lÃ¤n) in Sweden
5516,American poet
8404,American biologist
10748,Polish footballer
12295,Romanian footballer
2209,city in the Czech Republic
761,"commune in Meurthe-et-Moselle, France"
5175,"former commune in Doubs, France"
88,"city in the Yaroslavl Oblast, Russia"
10901,German footballer
10214,German association football player
7988,German art historian
10962,association football club in Italy
3585,head of government or prime minister of Ireland
2988,Russian-born French mathematician and Fields Medallist
11402,Polish association football player
10824,association football club in Russia
10519,sports club in Hungary
6971,"English fantasy author, humorist, and satirist (1948â€?015)"
9804,association football club
4824,Catholic cardinal
1700,German chess player
694,municipal district in Russia
9009,French actor
7185,Royal Society of Canada award
514,former municipality in Austria
3537,most senior politician within the Liberal Democrats in the United Kingdom
8945,"1961 film by Robert Wise, Jerome Robbins"
5264,"former commune in Haute-Marne, France"
1034,administrative region of France
6890,Danish astronomer (1908-1987)
10252,"association football club in LillestrÃ¸m, Norway"
5019,"former commune in Yonne, France"
10379,Spanish footballer
10074,national association football team
10864,French footballer (1907â€?005)
6718,Danish meteorologist
3103,Czech politician and theater director (1943-2005)
4915,Canadian politician (1866-1944)
3299,house
8524,1981 Indian musical film by Muzaffar Ali
3930,French politician (1920-1993)
5068,"former commune in Calvados, France"
8722,Canadian literary award
11881,Estonian footballer
5116,"former commune in Calvados, France"
12108,Danish footballer
3277,"skyscraper in Manhattan, New York City, United States"
10723,selected team of Italian football players under 17 years
3518,responsible for arranging government business in the House of Commons
8927,Russian cosmonaut
8290,1937 American animated film
11605,Dutch footballer
11939,Hungarian association football player
10104,"Uruguayan football club based in Montevideo, founded in 1932"
7173,American basketball player (born 1948)
2710,governing body of association football in Ethiopia
3622,British Liberal statesman (1815-1891)
11328,Honduran footballer (1982-2019)
10307,Scottish association football club based in Edinburgh
7898,German biochemist
3557,United Kingdom government cabinet minister
8230,award
12334,Brazilian association football player
9159,state of the United States of America
205,city in the region of Northern Ostrobothnia in Finland
10332,"association football club in Eskilstuna, Sweden"
4735,First Lady of the United States  (1953â€?961)
9445,tearing-down of buildings and other structures
6260,Honorary doctoral degree of the Pierre and Marie Curie University (Paris)
4119,Scottish politician (born 1961)
1081,"commune in the metropolis of Lyon, France"
988,"town, district of Dessau-RoÃŸlau"
11130,Colombian footballer
12198,Greek footballer born in the Soviet Union
1201,"commune in Bas-Rhin, France"
5767,Australian singer and actress
6891,"Bangladeshi banker, economist and Nobel Peace Prize recipient"
138,"former commune in Haut-Rhin, France"
6915,"series of annual Dutch language literary lifetime achievement awards for prose (fiction), essays (non-fiction) and poetry, from 1947 until present, named after the poet P.C. Hooft"
8656,Finnish novelist (1919â€?000)
2925,American animator
7564,Japanese writer (1919-2004)
4302,American lawyer and politician (1927â€?021)
2296,"American film director, film producer, and screenwriter (1894-1982)"
10308,association football club in Scotland
5732,"American film director, screenwriter and producer"
3328,archaeological site
4447,Swiss politician
12172,Italian-Argentine football player and manager
6073,Australian award presented on Australia Day each year
7012,American biographer
8273,French writer
1428,"commune in Haut-Rhin, France"
11834,Brazilian footballer
11728,Spanish association football player
1785,carbonate mineral - CaMg(COâ‚?â‚?
7858,
10346,"association football club in Trelleborg, Sweden"
7388,Latin Grammy Award category
7389,
11644,Iranian footballer
6402,Japanese chemist
7390,Latin Grammy Award category
9273,category of film award
11783,Greek footballer
9465,new construction on a site that has preexisting uses
4839,Prime Minister of the United Kingdom from September to October 2022
1447,Italian comune
282,department in south-central France named after the river Aude
3373,museum
7331,German historian
4365,German clergyman and theologian
10807,Mexican association football club
8105,French filmmaker
8009,Japanese writer (1903-1987)
4536,King of Norway (1903-1991)
1488,"commune in CÃ´te-d'Or, France"
7161,highest prize awarded at the Cannes Film Festival
1489,"commune in Meurthe-et-Moselle, France"
4690,former President of Zambia (1948-2008)
10157,"association football club in Helsinki, Finland"
8881,
11945,Senegalese footballer
45,country in Eastern Europe
2158,country in Central Europe
510,sovereign state in northeastern Europe
1471,country in Eastern Europe
1085,country in Central Europe
5823,German author
7859,American actor
2018,country in Central and Eastern Europe
2060,country in Southeast Europe
2835,governing body of association football in Western Asia
11101,"association football club in RuÅ¾omberok, Slovakia"
9944,Danish football club
3169,political party in former Czechoslovakia
10404,association football club
9197,King of the Belgians from 1909 to 1934
7582,US-American art prize
11754,Cameroonian footballer
6133,award
8733,American singer (born 1946)
10459,Portuguese footballer
6324,award for creative contributions to American life
896,Italian comune
2792,French mathematician and politician (1863-1933)
2793,French mathematician
5884,annual song competition held among the member countries of the European Broadcasting Union
11696,Spanish footballer
9147,"municipality in Leibnitz District, Styria, Austria"
10124,English footballer (1951â€?022)
2141,municipality of Germany
5115,"commune in Hautes-PyrÃ©nÃ©es, France"
1334,"commune in Moselle, France"
5742,former Indian comic actor and current teacher of acting
1335,"commune in Moselle, France"
1333,"commune in Moselle, France"
10520,Chinese association football club
3460,United Kingdom government cabinet minister
12488,Italian association football player
3977,
2961,"dental school in Amsterdam, Netherlands"
2814,Montenegrin painter (1907-1974)
2773,British public servant and prominent member of Victorian society (1826â€?902)
7888,2006 film by Sanaa Hamri
10874,Algerian association football player
7771,German cognitive scientist
8675,award
9894,national association football team
7163,Lifetime Achievement Award which is given during the Festival in NiÅ¡
